OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
67297,BAR-B,I-20 EXIT 370 & FM-919,Gordon                                  ,TX,637,2.93233333,32.55175,-98.37007
67298,SPEEDWAY #5360,US-42,London,OH,315,3.099,39.88729,-83.44717
67302,KUM & GO #0187,"I-90, EXIT 87",Sherburn,MN,440,3.18733333,43.66489,-94.73295
67303,KUM & GO #0615,"I-29, EXIT 15",Elk Point,SD,527,3.07233333,42.66883,-96.66859
67304,JACKRABBIT JUNCTION,"SR-60, EXIT 51 & CR-A22",Sibley                                  ,IA,521,3.26566666,43.41028,-95.71735
67305,RELAY STATION,"I-20, EXIT 3",Bethany,LA,745,3.12233333,38.54289,-75.05525
67306,150 QUICK STOP,US-150/SR-605,Bardstown,KY,415,3.17233333,37.82718,-85.42075
67307,CMS FUELING CENTER,I-69 EXIT 153 AT MILE 153,Lapeer                                  ,MI,342,3.899,43.05804,-83.30898
67308,FUEL STAR,SR-48,New Orleans,LA,619,3.279,29.93571,-90.20106
67311,HOLIDAY STATIONSTORE #2746409,US-53 & CR-13,Duluth,MN,334,3.499,46.78552,-92.28029
67312,RHODES 101 STOP #790,"I-55, EXIT 91",Scott City                              ,MO,275,3.424,37.23688,-89.56668
67313,Majors 660 Diboll Truck Plaza,US-59,Diboll                                  ,TX,610,2.83233333,31.20071,-94.77746
67316,LOVES TRAVEL STOP #302,US-287 & US-412,Boise City,OK,585,3.40233333,36.72969,-102.51014
67321,LOVES TRAVEL STOP #388,"I-55, EXIT 246 & SR-35",Batesville,MS,655,3.46066666,34.32953,-89.93955
67322,LOVES TRAVEL STOP #398,"US-78, EXIT 81 & SR-178",Tupelo,MS,435,3.88233333,34.25747,-88.7033
67323,PUMP & PANTRY #13,US-281/SR-92,Saint Paul,NE,330,3.30733333,41.2068,-98.45014
67325,LOVES TRAVEL STOP #225,"I-65, EXIT 93 & US-84",Evergreen,AL,720,3.339,31.41668,-87.00804
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer                                ,AB,80,4.7314019,52.26853,-113.80901
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer                                ,AB,80,4.51093964,52.26853,-113.80901
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer                                ,AB,80,4.51858925,52.26853,-113.80901
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer                                ,AB,80,4.73244636,52.26853,-113.80901
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer                                ,AB,80,4.7303579,52.26853,-113.80901
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer                                ,AB,80,4.74116815,52.26853,-113.80901
67328,FLYING J #792,TCH 1 & HWY-542,Brooks                                  ,AB,50,4.7303579,50.57209,-111.89129
67328,FLYING J #792,TCH 1 & HWY-542,Brooks                                  ,AB,50,4.74116815,50.57209,-111.89129
67328,FLYING J #792,TCH 1 & HWY-542,Brooks                                  ,AB,50,4.74186729,50.57209,-111.89129
67328,FLYING J #792,TCH 1 & HWY-542,Brooks                                  ,AB,50,4.73383969,50.57209,-111.89129
67328,FLYING J #792,TCH 1 & HWY-542,Brooks                                  ,AB,50,4.73244636,50.57209,-111.89129
67328,FLYING J #792,TCH 1 & HWY-542,Brooks                                  ,AB,50,4.7314019,50.57209,-111.89129
67329,LOVES TRAVEL STOP #387,"I-85, EXIT 4",Fair Play,SC,16,3.21233333,34.50506,-82.96774
67331,LOVES TRAVEL STOP #227,"I-20 /I-59, EXIT 100 & SR-216",Mc Calla,AL,615,3.159,33.27625,-87.09926
67333,PILOT #880,"I-84, EXIT 1",Montague,NJ,105,3.999,42.60503,-72.56541
67334,KWIK TRIP #338,US-51,Plover,WI,395,3.299,44.42657,-89.51892
67335,TOP STOP MARKET,"I-24, EXIT 111",Manchester,TN,285,3.01566666,35.48671,-86.07122
67336,LOVES TRAVEL STOPS #342,"I-37, EXIT 72 & US-281",Three Rivers,TX,740,3.089,28.46088,-98.1824
67336,LOVES TRAVEL STOP #342,"I-37, EXIT 72 & US-281",Three Rivers,TX,740,3.169,28.46088,-98.1824
67337,KWIK TRIP #422,"I-94, EXIT 322",Oak Creek,WI,444,3.744,42.86766,-87.93728
67338,HUTCH'S #114,US-81,Enid,OK,337,2.999,36.39617,-97.89022
67340,MCCLURE,I-74 EXIT  34,Crawfordsville                          ,IN,375,3.61566666,40.08111,-86.91046
67341,CASEYS #3898,"US-151, EXIT 49 & CR-E34",Anamosa,IA,380,3.359,42.07816,-91.33028
67342,One9 #1414,"I-81, EXIT 128",Elliston,VA,185,3.24233333,37.23146,-80.23891
67343,EAGLE EXPRESS,US-41,Peshtigo,WI,360,3.399,45.02609,-87.83165
67344,DODGE CITY SHELL,"I-65, EXIT 299",Hanceville,AL,615,3.95233333,34.06844,-86.86865
67345,STEELE SERVICE STATION,"I-59, EXIT 174",Steele,AL,587,3.889,33.9315,-86.19633
67348,LOVES TRAVEL STOP #389,I-90 EXIT 241,Conneaut,OH,305,3.849,41.91544,-80.57344
67350,DE PERE SUPER STORE,US-41,De Pere,WI,360,3.25566666,44.44896,-88.06016
67356,PRIDE CONVENIENCE STORE,"I-91, EXIT 8 & US-20",Springfield,MA,100,3.559,42.11065,-72.61113
67357,LOVES TRAVEL STOP #353,"I-29, EXIT 62",Fargo,ND,341,3.52566666,46.82829,-96.83969
67358,KWIK TRIP #453,SR-35/SR-65,River Falls,WI,451,3.44733333,44.87308,-92.61484
67359,SAGE HILL TRAVEL CENTER,"I-15, EXIT 89 & US-91",Blackfoot                               ,ID,825,3.569,43.18887,-112.34483
67360,BP,"I-95/SR-405, EXIT 49 & SR-251",Darien                                  ,GA,195,3.539,31.40158,-81.45346
67361,SUMNER TRUCK STOP,SR-167,Sumner,WA,977,4.299,47.20244,-122.25609
67362,TA Glenrio,"I-40, Exit 369 & SR-392",San Jon,NM,585,3.899,35.21554,-103.32496
67364,KWIK TRIP #373,"I-94, EXIT 295",Waukesha,WI,444,3.45733333,43.04881,-88.21324
67365,KWIK TRIP #491,US-151,Manitowoc,WI,582,3.38233333,44.07345,-87.72352
67366,KWIK TRIP #499,"I-43, EXIT 57",New Berlin,WI,444,3.49066666,42.94835,-88.1152
67367,KWIK TRIP #757,US-14/US-61/SR-27,Viroqua,WI,515,3.359,43.56802,-90.88898
67368,KWIK TRIP #653,"I-39, EXIT 87 & US-51/SR-16",Portage,WI,420,3.274,43.53825,-89.45766
67369,KENOSHA TRAVEL PLAZA,"I-94, EXIT 340/US-41 & SR-142",Kenosha,WI,444,3.719,42.6102,-87.95208
67370,CIRCLE M #43,US-441/US-23/SR-15,Rabun Gap                               ,GA,30,3.549,34.87777,-83.39709
67371,PARAMOUNT TRAVEL PLAZA,"I-30, EXIT 46 & SR-19",Prescott,AR,635,3.379,33.82821,-93.39904
67380,MILLERS TRAVEL CENTER,"I-80, EXIT 1",Wendover,UT,835,3.599,40.7388,-114.03971
67381,ENMARKET #875,US-78 & US-21,Branchville,SC,195,3.26566666,33.24074,-80.85769
67382,CORNER PANTRY TRAVEL PLAZA,SR-79 & SR-40,Hermosa,SD,506,3.299,43.83664,-103.19952
67383,FRIENDSHIP FOOD MART #96,SR-101/SR- 2,Sandusky,OH,550,3.529,41.43322,-82.74399
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.7303579,45.65186,-72.76225
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.73244636,45.65186,-72.76225
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.7314019,45.65186,-72.76225
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.73383969,45.65186,-72.76225
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.74116815,45.65186,-72.76225
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.74186729,45.65186,-72.76225
67391,SHOEMAKERS SHELL TRAVEL CENTER,I-80 EXIT 395 AT MILE 395,Lincoln,NE,413,3.349,40.89717,-96.59473
67393,LOVES TRAVEL STOP #280,"I-10, EXIT 114",Buckeye,AZ,930,3.569,33.43573,-112.58462
67394,Circle K #2745133,US-23 & SR-38,Waycross,GA,75,3.399,31.20869,-82.37539
67395,KUM & GO #0267,"I-80, EXIT 267 & SR 38",Tipton,IA,380,2.98233333,41.76556,-91.12839
67396,Q C MART,US-61 & CR-E63,Welton,IA,270,3.699,41.9106,-90.59324
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa                                  ,IL,290,3.899,41.38766,-88.76581
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa                                  ,IL,290,3.599,41.38766,-88.76581
67398,CASEYS #3998,SR-13 & HWY-C,Lowry City                              ,MO,400,3.249,38.15164,-93.72274
67400,SPEEDWAY #3547,I-75 & 696,Lima,OH,411,3.499,41.02769,-83.65976
67401,QUIKTRIP #973,"I-45, EXIT 272",Hutchins,TX,630,2.88233333,32.64615,-96.70574
67402,TA EXPRESS HOT SPRINGS,US-395/US-18 & SR-79,Hot Springs,SD,506,3.299,43.42764,-103.47194
67404,Meskwaki Travel Plaza,HIGHWAY 30 E,Tama,IA,486,3.234,41.98232,-92.57425
67405,ANTELOPE TRUCK STOP,"I-80, EXIT 386",Burns                                   ,WY,795,3.199,41.15734,-104.35495
67406,GETGO #3701,"I-99, EXIT 23",East Freedom                            ,PA,14,4.099,40.36479,-78.43414
67408,STOCKTON TRAVEL CENTER,US-20/SR-78,Stockton                                ,IL,520,3.599,42.37385,-89.98195
67409,XTRA MART #7025,SR-146,Sutton,MA,175,3.649,42.11217,-71.83782
67410,STRIPES #40532,US-83 & US-277,Carrizo Springs,TX,740,3.349,28.52113,-99.85727
67411,LOVES TRAVEL STOP #226,"I-25, EXIT 104",Pueblo,CO,803,3.619,38.33375,-104.61833
67414,PILOT TRAVEL CENTERS #590,"I-94, EXIT 100",Alexandria,MN,250,3.46566666,45.86406,-95.43471
67416,CASEYS #4025,US-61/SR-92,Muscatine                               ,IA,380,3.299,41.42293,-91.04075
67417,QUIKTRIP #444,"I-10 EXIT, 139",Phoenix,AZ,930,3.369,33.46275,-112.1627
67418,KUM & GO #0080,"US-218/SR-27, EXIT 80 & SR-22",Riverside,IA,380,3.09733333,41.47946,-91.58458
67419,LOVES TRAVEL STOP #359,"I-75, EXIT 283",Cartersville,GA,18,3.55566666,34.1139,-84.73423
67420,LOVES TRAVEL STOP #369,I-40 EXIT 163 & SR-48,Dickson,TN,460,3.17566666,36.07602,-87.38719
67421,LOVES TRAVEL STOP #375,US-79/SR-6 & FM-485,Hearne,TX,670,3.489,30.87453,-96.5949
67422,KUM & GO #0137,"I-80, EXIT 237",Tiffin,IA,380,3.099,41.69397,-91.67178
67423,FIRELAKE GRAND TRAVEL PLAZA,"I-40, EXIT 178 & SR-102",Shawnee,OK,483,2.899,35.3719,-96.9209
67424,FLORIDA 595 TRUCK STOP,"I-595/SR-84, EXIT 9 & US-441",Fort Lauderdale,FL,64,3.769,26.11443,-80.20182
67425,LITTLEFIELD EXPRESS #15,"US-67, EXIT 55 & SR-258",Bald Knob,AR,695,3.309,35.3249,-91.54188
67426,Spearville Truck Stop,"I-56, 126 RD",Spearville                              ,KS,570,3.46566666,37.82585,-99.75334
67427,CASEYS #2907,I-57 & I-62,Charleston,MO,275,3.044,36.97621,-89.25481
67428,CONOCO,"I-95, EXIT 12",Carteret                                ,NJ,79,3.499,40.59216,-74.23603
67429,7-ELEVEN #40396,"NJTP, EXIT 8A",Monroe Township,NJ,115,3.559,39.66773,-74.97193
67431,SPARKYS ONE STOP #32,I-30 & CR 33,Carroll,IA,320,3.23233333,41.97898,-94.8224
67432,PILOT TRAVEL CENTERS #471,US-27 & US-17,Haines City,FL,140,3.559,28.23481,-81.65117
67432,PILOT TRAVEL CENTER #471,US-27 & US-17,Haines City,FL,140,3.569,28.23481,-81.65117
67434,SHELL FOOD MART,"I-35, EXIT 54",Cameron,MO,400,2.99066666,39.75025,-94.21983
67435,7 ELEVEN #40122,I-95 MM2,Newark,DE,160,3.459,39.65184,-75.71638
67436,7-ELEVEN #40069,"I-81, EXIT 29",Shippensburg,PA,70,3.42233333,40.05797,-77.481
67437,CANDIA FIRST STOP,"SR-101, EXIT 3",Candia                                  ,NH,170,3.899,43.03729,-71.31622
67438,LOVES TRAVEL STOP #363,"I-75, EXIT 358 & SR-326",Ocala,FL,225,3.353,29.2632,-82.19163
67438,LOVES TRAVEL STOPS #363,"I-75, EXIT 358 & SR-326",Ocala,FL,225,3.329,29.2632,-82.19163
67439,LOVES TRAVEL STOPS #380,US-287/SR-114,Rhome,TX,630,3.089,33.06433,-97.51305
67439,LOVES TRAVEL STOP #380,US-287/SR-114,Rhome,TX,630,3.161,33.06433,-97.51305
67440,PILOT TRAVEL CENTERS #503,"I-79, EXIT 146 & CR-77",Morgantown,WV,165,4.059,39.53351,-79.9819
67442,PILOT #4598,I-75 EXIT 56,Niota,TN,285,3.599,35.5441,-84.56975
67443,PILOT #4599,"I-24, EXIT 135",Monteagle,TN,285,3.33566666,35.23216,-85.83008
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.95368953,56.83707,-111.43878
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.90457465,56.83707,-111.43878
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.90399897,56.83707,-111.43878
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.81157149,56.83707,-111.43878
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.97950166,56.83707,-111.43878
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.8132543,56.83707,-111.43878
67455,PETRO-CANADA,HWY 16 E,Lloydminster                            ,AB,80,3.95078155,53.27803,-110.02623
67455,PETRO-CANADA,HWY 16 E,Lloydminster                            ,AB,80,3.95981025,53.27803,-110.02623
67455,PETRO-CANADA,HWY 16 E,Lloydminster                            ,AB,80,3.95252583,53.27803,-110.02623
67455,PETRO-CANADA,HWY 16 E,Lloydminster                            ,AB,80,3.96039416,53.27803,-110.02623
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.95078155,55.05378,-117.28101
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.67317193,55.05378,-117.28101
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.95981025,55.05378,-117.28101
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.67506448,55.05378,-117.28101
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.95252583,55.05378,-117.28101
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.96039416,55.05378,-117.28101
67460,PETRO-CANADA,HWY 1,Abbotsford                              ,BC,800,4.22920168,49.07327,-122.42028
67460,PETRO-CANADA,HWY 1,Abbotsford                              ,BC,800,4.23949171,49.07327,-122.42028
67460,PETRO-CANADA,HWY 1,Abbotsford                              ,BC,800,4.09933844,49.07327,-122.42028
67460,PETRO-CANADA,HWY 1,Abbotsford                              ,BC,800,4.23106887,49.07327,-122.42028
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.32322097,49.13144,-122.0796
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.25798323,49.13144,-122.0796
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.00941454,49.13144,-122.0796
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.3504892,49.13144,-122.0796
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.25704369,49.13144,-122.0796
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.31463179,49.13144,-122.0796
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.56361446,49.88691,-99.95496
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.73711612,49.88691,-99.95496
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.70020344,49.88691,-99.95496
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.72969139,49.88691,-99.95496
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.64532377,49.88691,-99.95496
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.73656513,49.88691,-99.95496
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.39394131,43.37732,-80.40964
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.39543974,43.37732,-80.40964
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.34071441,43.37732,-80.40964
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.33899404,43.37732,-80.40964
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.40169746,43.37732,-80.40964
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.43010883,43.37732,-80.40964
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.44962533,43.72581,-79.71598
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.64532377,43.72581,-79.71598
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.48541438,43.72581,-79.71598
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.67398278,43.72581,-79.71598
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.70920637,43.72581,-79.71598
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.39643942,43.72581,-79.71598
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,4.06394305,49.80037,-92.7564
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,3.98155204,49.80037,-92.7564
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,4.07143281,49.80037,-92.7564
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,4.0621496,49.80037,-92.7564
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,4.07203318,49.80037,-92.7564
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,3.97950166,49.80037,-92.7564
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.56361446,49.88597,-96.93389
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.73711612,49.88597,-96.93389
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.56099338,49.88597,-96.93389
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.5617793,49.88597,-96.93389
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.72969139,49.88597,-96.93389
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.73656513,49.88597,-96.93389
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,4.18305536,56.83707,-111.43878
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,4.06304613,56.83707,-111.43878
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,4.0621496,56.83707,-111.43878
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,3.90457465,56.83707,-111.43878
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,4.06394305,56.83707,-111.43878
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,3.98155204,56.83707,-111.43878
67503,PETRO-CANADA,HWY-43,Grande Prairie                          ,AB,80,3.67317193,55.17567,-118.93651
67503,PETRO-CANADA,HWY-43,Grande Prairie                          ,AB,80,3.93248441,55.17567,-118.93651
67503,PETRO-CANADA,HWY-43,Grande Prairie                          ,AB,80,3.67506448,55.17567,-118.93651
67503,PETRO-CANADA,HWY-43,Grande Prairie                          ,AB,80,3.87609333,55.17567,-118.93651
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,4.01621367,37.52364,-85.30281
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,4.07143281,37.52364,-85.30281
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,3.87010202,37.52364,-85.30281
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,3.86810903,37.52364,-85.30281
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,4.00823444,37.52364,-85.30281
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,3.86725552,37.52364,-85.30281
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.72804545,53.7205,-113.17291
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.56361446,53.7205,-113.17291
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.93248441,53.7205,-113.17291
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.95981025,53.7205,-113.17291
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.86810903,53.7205,-113.17291
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.92467152,53.7205,-113.17291
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.59114784,52.9937,-122.50622
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.45521463,52.9937,-122.50622
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.60231851,52.9937,-122.50622
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.45292033,52.9937,-122.50622
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.59317483,52.9937,-122.50622
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.60163996,52.9937,-122.50622
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.64888344,56.22862,-120.82112
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.23231459,56.22862,-120.82112
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.43420612,56.22862,-120.82112
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.23013507,56.22862,-120.82112
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.22920168,56.22862,-120.82112
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.35113072,56.22862,-120.82112
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.65338686,43.24261,-79.74189
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.61747561,43.24261,-79.74189
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.65284821,43.24261,-79.74189
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.61933947,43.24261,-79.74189
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.64612848,43.24261,-79.74189
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.58883539,43.24261,-79.74189
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.7575457,44.28543,-76.57002
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.7567164,44.28543,-76.57002
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.82028205,44.28543,-76.57002
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.75588747,44.28543,-76.57002
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.48002694,44.28543,-76.57002
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.76502588,44.28543,-76.57002
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.39394131,43.52618,-79.91153
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.39643942,43.52618,-79.91153
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.45801858,43.52618,-79.91153
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.45114834,43.52618,-79.91153
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.45750874,43.52618,-79.91153
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.39469036,43.52618,-79.91153
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.31798054,43.55691,-79.58401
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.22688923,43.55691,-79.58401
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.2571269,43.55691,-79.58401
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.23474054,43.55691,-79.58401
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.22760141,43.55691,-79.58401
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.22831391,43.55691,-79.58401
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31041527,43.39154,-79.76035
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31114588,43.39154,-79.76035
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31846981,43.39154,-79.76035
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31285191,43.39154,-79.76035
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31187682,43.39154,-79.76035
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.39543974,42.23395,-82.99611
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.33899404,42.23395,-82.99611
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.58883539,42.23395,-82.99611
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.34071441,42.23395,-82.99611
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.43010883,42.23395,-82.99611
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.4296031,42.23395,-82.99611
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.37379182,42.24775,-82.95258
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.40219907,42.24775,-82.95258
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.36609929,42.24775,-82.95258
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.53471126,42.24775,-82.95258
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.45216443,42.24775,-82.95258
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.31114588,42.24775,-82.95258
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45390331,38.89037,-77.03196
